API,bottom,file_number,fluid_bbl,fluid_bbl_per_ft,fluid_gal,fluid_gal_per_ft,ft_per_stage,lateral_length,max_treat_press,max_treat_rate,propp_lbs,propp_lbs_per_ft,stages,top,treatment_date
33053035270000,20229,20589,30816,3,1294272,137,9413,9413,8491,0,1993820,211,1,10816,10/10/11
33023007280000,18529,20878,49699,4,2087358,207,10056,10056,8238,52.8,1958771,194,1,8473,10/9/11
33105022290000,20215,20980,56322,6,2365524,258,285,9134,8951,47.2,2429967,266,32,11081,10/9/11
33061017320000,18936,20709,72770,7,3056340,322,9465,9465,6958,41.8,3792460,400,1,9471,10/9/11
33053035780000,21016,20734,65989,6,2771538,279,412,9907,8844,61,3348389,337,24,11109,10/9/11
33025013420000,20770,20605,27879,2,1170918,119,9777,9777,6710,35.9,2781020,284,1,10993,10/8/11
33061016980000,21152,20530,25717,2,1080114,109,9842,9842,7669,31.9,2805900,285,1,11310,10/8/11
33105022430000,20844,21010,51219,5,2151198,226,9494,9494,7650,30,2557885,269,1,11350,10/8/11
33061016010000,19262,20010,54963,5,2308446,238,9668,9668,7322,24.7,0,0,1,9594,10/8/11
33025009760000,20422,18341,79779,8,3350718,359,9317,9317,8718,36,3056364,328,1,11105,10/7/11
33053032740000,20967,19594,124424,13,5225808,555,9411,9411,8399,32,3176960,337,1,11556,10/7/11
33053036660000,19210,21118,44912,5,1886304,221,8511,8511,9049,31.6,2743574,322,1,10699,10/7/11
33011000710000,8340,3190,47,0,2000,16,120,120,3000,1,0,0,1,8220,10/6/11
33105019770000,20355,19617,53878,5,2262876,243,9308,9308,8889,37.1,3719642,399,1,11047,10/6/11
33025008830000,14977,17880,21119,5,886998,228,3877,3877,6775,52,134520,34,1,11100,10/6/11
33053034830000,19794,20447,21454,12,901068,526,244,1710,7538,40.4,88325,51,7,18084,10/6/11
33053035030000,20714,20506,60541,6,2542722,276,9186,9186,5543,31.4,3082535,335,1,11528,10/6/11
33023007130000,18995,20759,55289,5,2322163,235,9867,9867,8397,40,2850000,288,1,9128,10/5/11
33105022520000,20975,21030,59868,6,2514456,257,9754,9754,6630,31,2530067,259,1,11221,10/5/11
33053032210000,15757,19341,39487,9,1658454,407,4073,4073,9608,30.6,2126374,522,1,11684,10/5/11
33025012690000,19960,20246,67251,7,2824542,314,8985,8985,8073,32.4,3345665,372,1,10975,10/5/11
33055001460000,23036,20290,67470,5,2833757,224,12636,12636,7015,33.3,4471934,353,1,10400,10/5/11
33011000630000,11435,3103,47,0,2000,0,3302,3302,3000,1,0,0,1,8133,10/5/11
33011000610000,11263,3064,47,0,2000,0,3131,3131,1600,1,0,0,1,8132,10/4/11
33025013210000,19810,20490,29116,3,1222872,129,9433,9433,8496,34,2750000,291,1,10377,10/4/11
33053033160000,11280,19765,35,2,1500,125,12,12,0,3,0,0,1,11268,10/4/11
33023006790000,18242,20251,30932,3,1299144,128,10113,10113,6454,26.9,2084179,206,1,8129,10/4/11
33061017860000,18240,21031,26673,3,1120266,145,7699,7699,6394,0,1962600,254,1,10541,10/4/11
33025011290000,20416,19172,68225,7,2865476,310,9237,9237,8197,45.7,2200700,238,1,11179,10/3/11
33053035940000,20900,20803,46856,4,1967952,207,9472,9472,7995,29.9,2855979,301,1,11428,10/3/11
33033003000000,11938,20043,56,0,2352,39,60,60,0,0,0,0,1,11878,10/3/11
33053035100000,20304,20528,0,0,0,0,445,8914,6999,40,2297100,257,20,11390,10/3/11
33025013490000,20380,20642,23373,2,981666,107,9120,9120,7688,33.2,2556820,280,1,11260,10/3/11
33011000560000,8202,2993,47,1,2000,52,38,38,2000,0.5,0,0,1,8164,10/3/11
33025011660000,20809,19566,68052,7,2858184,298,9578,9578,8811,60,3046865,318,1,11231,10/3/11
33053035300000,21045,20592,72300,7,3036600,300,505,10109,8743,56.7,2996374,296,20,10936,10/2/11
33053036420000,15426,21003,32573,8,1368066,360,3794,3794,8999,28.7,1533983,404,1,11632,10/2/11
33105019640000,19250,19559,40010,4,1680420,175,9550,9550,6679,59.2,2913750,305,1,9700,10/2/11
33023007120000,18116,20758,2223,0,93404,12,7452,7452,6719,27,79000,10,1,10664,10/1/11
33025013540000,20512,20692,26425,2,1109850,124,8939,8939,7921,34.6,2647782,296,1,11573,10/1/11
33105021830000,20260,20697,80241,8,3370122,349,9640,9640,8760,0,4593128,476,1,10620,10/1/11
33007013740000,8131,14277,26,1,1100,57,19,19,2500,1.5,0,0,1,8112,10/1/11
33013015600000,19135,20648,59774,6,2510508,263,9542,9542,5690,31,3526935,369,1,9593,10/1/11
33025013570000,20097,20747,44461,4,1867362,207,9019,9019,8796,39,3079943,341,1,11078,9/30/11
33089006430000,21061,21002,58948,5,2475816,246,10063,10063,8768,46.4,2800457,278,1,10998,9/30/11
33011000460000,9885,2509,47,0,2000,1,1785,1785,2300,1,0,0,1,8100,9/30/11
33061016900000,19812,20452,17725,1,744450,78,9425,9425,6853,0,1840320,195,1,10387,9/30/11
33061016950000,20210,20512,19268,1,809256,80,10092,10092,8861,0,806699,79,1,10118,9/30/11
33061016870000,20296,20444,26822,2,1126524,115,9768,9768,6957,0,1353230,138,1,10528,9/29/11
33061901580000,5306,90158,24,2,1015,84,12,12,1000,4,0,0,1,5294,9/29/11
33053035640000,21708,20710,54211,5,2276862,213,10658,10658,7166,31.6,2856278,267,1,11050,9/29/11
33061016790000,15410,20422,20948,4,879816,182,4834,4834,7801,32.8,1472996,304,1,10576,9/29/11
33025012370000,14846,20091,28760,7,1207920,332,3636,3636,7846,25.1,1804968,496,1,11210,9/29/11
33053033160000,11280,19765,38,3,1600,133,12,12,2700,1,0,0,1,11268,9/29/11
33105022150000,20590,20925,42011,4,1764462,184,9551,9551,9427,31.4,2612297,273,1,11039,9/29/11
33053033540000,20695,19898,78608,8,3301536,349,9452,9452,8500,35,3330826,352,1,11243,9/28/11
33011010710000,11662,15473,35,0,1500,0,3434,3434,2100,0.75,0,0,1,8228,9/28/11
33025012530000,20127,20161,0,0,0,0,461,9239,4450,30,2190200,237,20,10888,9/28/11
33105023050000,20745,21216,58617,6,2461914,260,9461,9461,7480,31,2538284,268,1,11284,9/28/11
33053901650000,5468,90165,95,0,3990,19,200,200,2861,7.4,0,0,1,5268,9/27/11
33105022660000,20449,21062,74977,8,3149034,339,9264,9264,9355,40.6,3781980,408,1,11185,9/27/11
33011003850000,10827,9700,35,0,1500,0,2507,2507,1300,1,0,0,1,8320,9/27/11
33025012360000,15044,20090,37670,10,1582140,440,3590,3590,8669,25.4,1816778,506,1,11454,9/27/11
33025011670000,20235,19587,92471,9,3883807,408,9515,9515,9163,35.3,4290248,450,1,10720,9/27/11
33061016570000,20810,20288,26284,2,1103928,117,9428,9428,7963,34.9,2877170,305,1,11382,9/27/11
33053034690000,20552,20397,35680,3,1498560,162,9224,9224,7266,34.5,2153431,233,1,11328,9/26/11
33009009050000,3366,3945,51,0,2150,39,54,54,750,0.8,0,0,1,3312,9/26/11
33105022460000,20844,21015,53108,5,2230536,235,9455,9455,7260,33.6,2542420,268,1,11389,9/26/11
33061015680000,19877,19902,72888,8,3061296,348,8779,8779,6405,0,3711848,422,1,11098,9/26/11
33007016680000,21100,20174,25328,2,1063776,107,9890,9890,9061,38.3,2251236,227,1,11210,9/26/11
33105019970000,20218,19707,543,0,22806,2,3243,9731,7936,27.5,70900,7,3,10487,9/26/11
33025014040000,19940,21000,77352,8,3248784,356,9114,9114,8451,0,4050200,444,1,10826,9/26/11
33053035650000,15296,20711,29427,7,1235955,317,229,3898,0,0,1894368,485,17,11398,9/26/11
33061016550000,20034,20283,23564,2,989688,105,9354,9354,9222,0,1752880,187,1,10680,9/26/11
33105020780000,20200,20109,65417,6,2747514,285,9625,9625,9039,64,2560694,266,1,10575,9/25/11
33105021150000,20260,20248,34874,3,1464708,144,267,10170,5908,34.5,2825000,277,38,10090,9/25/11
33061015820000,19773,19963,17150,2,720300,112,354,6388,8277,42.1,1180700,184,18,13385,9/24/11
33025012510000,15377,20147,0,0,0,0,4961,4961,8231,30.7,322306,64,1,10416,9/24/11
33053036180000,20985,20895,63111,6,2650662,277,9545,9545,8656,26,3840119,402,1,11440,9/24/11
33053035770000,21069,20733,87643,9,3681023,384,9571,9571,8560,64,2855514,298,1,11498,9/24/11
33053035410000,20770,20629,54408,5,2285136,238,9585,9585,7669,31.2,2559960,267,1,11185,9/24/11
33025013700000,12244,20818,6809,7,285978,296,321,963,5386,33,414100,430,3,11281,9/24/11
33025013700000,18919,20818,29705,4,1247610,201,441,6183,6268,32,1706300,275,14,12736,9/23/11
33061015470000,22305,19802,67999,5,2855958,242,379,11756,6991,26.2,6406601,544,31,10549,9/23/11
33105003330000,4945,721,95,0,4000,34,115,115,1400,4.5,0,0,1,4830,9/23/11
33105021240000,20040,20311,65852,6,2765784,287,9624,9624,8840,62,2580321,268,1,10416,9/23/11
33061008730000,20204,17636,79619,7,3343998,329,10153,10153,8501,0,4436915,437,1,10051,9/22/11
33025011280000,20210,19171,72606,7,3049452,334,9107,9107,7871,44.6,2523067,277,1,11103,9/22/11
33061016970000,21331,20529,26923,2,1130766,116,9711,9711,8032,33.5,2599720,267,1,11620,9/22/11
33025013700000,20283,20818,5892,6,247464,271,304,913,6699,22.7,234300,256,3,19370,9/22/11
33061015440000,20775,19788,78582,7,3300444,332,9920,9920,9507,0,3857420,388,1,10855,9/22/11
33061016630000,20630,20306,65867,6,2766414,281,9826,9826,9120,56.9,3857420,392,1,10804,9/22/11
33061013730000,20330,19058,79977,8,3359034,357,9395,9395,9658,0,3857420,410,1,10935,9/22/11
33061016620000,21070,20305,79124,7,3323208,321,10351,10351,9647,0,3857420,372,1,10719,9/22/11
33105021330000,20783,20387,72768,7,3056256,321,9501,9501,8183,0,4500102,473,1,11282,9/21/11
33105021970000,20765,20791,55755,5,2341710,244,9571,9571,7440,31,2514240,262,1,11194,9/21/11
33025013910000,20128,20926,70587,7,2964654,322,9198,9198,8928,35,2893800,314,1,10930,9/20/11
33061016590000,15532,20295,23686,4,994812,196,5051,5051,6356,22,2268845,449,1,10481,9/20/11
33053036730000,16192,21152,26545,5,1114890,215,5177,5177,7373,35.2,11258927,2174,1,11015,9/19/11
33061017450000,19115,20822,23176,2,973392,106,9110,9110,8837,38.7,1624637,178,1,10005,9/19/11
33105021090000,20087,20213,74689,7,3136938,334,9389,9389,8704,0,4385939,467,1,10698,9/19/11
33105022160000,20850,20928,57552,5,2417184,225,10709,10709,6750,31,2506190,234,1,10141,9/19/11
33013015740000,14925,20865,67789,12,2847138,535,5312,5312,5187,40.5,912126,171,1,9613,9/19/11
33061014450000,20240,19377,52784,5,2216930,241,9191,9191,0,0,3345728,364,1,11049,9/19/11
33025012580000,21919,20208,49066,4,2060772,198,10363,10363,7925,31.1,2406623,232,1,11556,9/18/11
33061016600000,19337,20296,50541,5,2122722,239,8860,8860,5918,23,4247407,479,1,10477,9/18/11
33105019630000,20330,19556,34643,3,1455006,153,9483,9483,8454,31.6,2098359,221,1,10847,9/18/11
33105022260000,20062,20970,48966,5,2056572,236,8687,8687,7560,31.7,2542515,292,1,11375,9/17/11
33023007020000,19570,20610,48240,4,2026080,200,10082,10082,5636,31,2794887,277,1,9488,9/17/11
33023007010000,19002,20609,41423,4,1739766,183,9478,9478,7176,31,2609983,275,1,9524,9/17/11
33053035390000,15955,20623,25820,5,1084440,215,5043,5043,6750,30.9,1422043,281,1,10912,9/17/11
33023006660000,17699,19965,28250,3,1186500,130,9067,9067,6698,40.1,2079840,229,1,8632,9/17/11
33007016710000,19399,20388,27492,3,1154664,132,8696,8696,9274,0,2300984,264,1,10703,9/16/11
33023007300000,18190,20958,50284,5,2111928,214,9855,9855,9300,52,2009253,203,1,8335,9/16/11
33105023150000,21200,21261,83101,8,3490242,349,9991,9991,9585,40,4531805,453,1,11209,9/16/11
33105020680000,20002,20069,48649,5,2043258,236,8648,8648,8415,33.1,3832818,443,1,11354,9/15/11
33053034830000,20954,20447,55946,64,2349732,2707,217,868,7645,21.2,235000,270,4,20086,9/15/11
33023006770000,18346,20232,27357,2,1148994,114,10022,10022,6759,29.8,2080580,207,1,8324,9/15/11
33025010740000,19473,18847,56370,6,2367540,278,8490,8490,6648,44.4,1313210,154,1,10983,9/15/11
33013015530000,13731,20389,60048,9,2522016,403,6246,6246,5526,52.7,2790110,446,1,7485,9/15/11
33007013740000,8131,14277,23,1,1000,52,19,19,2500,1.5,0,0,1,8112,9/15/11
33025012290000,20474,20036,65920,6,2768640,282,9785,9785,8877,65,3244178,331,1,10689,9/15/11
33007003020000,5496,6816,116,0,4900,31,156,156,2020,5,0,0,1,5340,9/14/11
33105901560000,5916,90156,71,0,3000,7,380,380,1616,4,0,0,1,5536,9/14/11
33061015520000,21200,19846,83101,8,3490242,349,9991,9991,9585,0,4531805,453,1,11209,9/13/11
33023006760000,17775,20231,28284,3,1187928,126,9427,9427,6719,30.5,2170786,230,1,8348,9/13/11
33061017260000,20148,20677,23782,2,998844,105,9501,9501,8881,0,1411060,148,1,10647,9/13/11
33023007030000,20826,20611,1073,0,45091,4,11270,11270,8500,31,2481543,220,1,9556,9/13/11
33105019830000,21200,19639,79377,7,3333834,333,9991,9991,8994,0,4339394,434,1,11209,9/13/11
33023007040000,19832,20612,51058,5,2144436,210,10185,10185,8500,31,2587836,254,1,9647,9/12/11
33053035330000,20840,20597,30470,3,1279740,135,9414,9414,8606,0,1866940,198,1,11426,9/12/11
33007016750000,21267,20526,23066,2,968772,94,10225,10225,9169,0,1806425,176,1,11042,9/12/11
33053030510000,20059,18303,27867,3,1170421,138,8481,8481,9146,39,2819597,332,1,11578,9/12/11
33025012040000,19829,19827,10656,8,447552,358,1248,1248,8970,30.4,354000,283,1,18581,9/12/11
33053031090000,13526,18678,59869,20,2514498,852,184,2948,7266,31.5,948438,321,16,10578,9/12/11
33013014860000,13755,18684,32722,7,1374324,312,4401,4401,9129,23,2065830,469,1,9354,9/12/11
33025008960000,20502,17971,25387,2,1066254,119,8943,8943,8305,36.3,2628740,293,1,11559,9/11/11
33025011780000,22217,19667,25420,2,1067640,105,10100,10100,7780,29.5,2704820,267,1,12117,9/11/11
33023006640000,17900,19799,43278,5,1817676,212,8563,8563,8500,30,2449285,286,1,9337,9/11/11
33105019930000,19500,19674,40010,4,1680420,179,9371,9371,8032,58.2,2625000,280,1,10129,9/11/11
33105020010000,20654,19739,36032,3,1513344,162,9334,9334,8229,0,2931320,314,1,11320,9/11/11
33061017210000,17191,20653,32408,4,1361136,204,6655,6655,6680,25.8,2994951,450,1,10536,9/10/11
33061017400000,20520,20790,78129,7,3281418,333,9841,9841,9582,40.2,3937050,400,1,10679,9/10/11
33025012030000,20886,19826,74801,7,3141642,323,9718,9718,8431,35.6,3189040,328,1,11168,9/10/11
33105018380000,20562,18966,39817,4,1672314,169,9860,9860,7951,31.6,2212526,224,1,10702,9/10/11
33053033820000,21525,20040,56372,5,2367624,234,10089,10089,9341,50,2708757,268,1,11436,9/9/11
33061017170000,20450,20641,23262,2,977004,99,9783,9783,8817,0,1085460,110,1,10667,9/9/11
33105021010000,20345,20186,74463,7,3127446,318,9816,9816,8318,0,4400840,448,1,10529,9/9/11
33105020050000,19657,19777,66246,7,2782332,306,9092,9092,8999,38.5,2924263,321,1,10565,9/9/11
33025013440000,21000,20607,60174,6,2527308,266,9494,9494,8066,30.6,2884106,303,1,11506,9/9/11
33105021810000,20000,20686,39652,4,1665384,181,9164,9164,8974,32.3,2373409,258,1,10836,9/8/11
33009003010000,3375,1940,47,1,2000,44,45,45,250,1.5,0,0,1,3330,9/8/11
33105021310000,19837,20372,40761,4,1711962,201,8505,8505,8399,0,3712952,436,1,11332,9/8/11
33023006840000,17181,20340,32475,3,1363950,154,295,8851,7381,54.5,2448500,276,30,8330,9/8/11
33061016880000,18131,20448,45732,5,1920744,220,8714,8714,6589,24.5,3734797,428,1,9417,9/8/11
33105020940000,20398,20160,82993,8,3485706,369,9438,9438,8407,0,3809749,403,1,10960,9/8/11
33105021190000,20395,20282,77073,8,3237066,340,9505,9505,8776,40.3,3733560,392,1,10890,9/8/11
33105901550000,5550,90155,119,1,5000,68,73,73,0,0,0,0,1,5477,9/7/11
33105020890000,17179,20150,43304,7,1818768,299,6082,6082,7367,32.1,2965710,487,1,11097,9/7/11
33089006180000,19944,20002,39978,4,1679076,175,9546,9546,8782,0,1986360,208,1,10398,9/7/11
33023007160000,19324,20798,59919,5,2516598,250,10037,10037,9816,32,4144329,412,1,9287,9/7/11
33055001490000,19525,20494,5815,2,244230,98,2481,2481,5971,21,561820,226,1,17044,9/6/11
33013015200000,18508,19496,69188,7,2905896,324,8963,8963,7213,38.7,2760986,308,1,9545,9/6/11
33105010240000,11721,9625,154,1,6500,51,127,127,500,7.2,0,0,1,11594,9/6/11
33061017750000,21177,20949,26323,2,1105566,110,10002,10002,8476,0,1815100,181,1,11175,9/5/11
33105021520000,18928,20518,52013,7,2184546,294,7428,7428,8075,32.5,3397196,457,1,11500,9/5/11
33105021580000,20083,20553,69767,7,2930214,310,9422,9422,10918,37.4,3994127,423,1,10661,9/5/11
33061015800000,20578,19946,77129,8,3239418,341,9488,9488,9882,0,4399450,463,1,11090,9/5/11
33105019860000,20834,19652,60099,6,2524158,261,9639,9639,7750,33.2,2560030,265,1,11195,9/5/11
33025012020000,20150,19825,69633,8,2924586,347,8416,8416,8970,37.1,3305000,392,1,11734,9/5/11
33053035210000,20395,20567,71962,7,3022404,325,9290,9290,8840,35.9,3203737,344,1,11105,9/4/11
33025013290000,20714,20537,53843,5,2261406,237,9528,9528,7795,30.5,2875978,301,1,11186,9/4/11
33025012170000,20370,19924,36260,3,1522920,165,461,9220,8116,41.5,2152800,233,20,11150,9/4/11
33105020590000,20678,20049,43789,9,1839138,391,4701,4701,8657,0,2387775,507,1,15977,9/4/11
33025013110000,20333,20453,49006,5,2058252,216,9506,9506,8105,0,4165360,438,1,10827,9/3/11
33053032640000,20826,19548,38644,4,1623048,168,9646,9646,7632,31.6,2413714,250,1,11180,9/3/11
33023006800000,18735,20263,41198,4,1730316,185,9346,9346,7285,31,2561762,274,1,9389,9/3/11
33025012770000,21349,20265,42714,4,1793988,180,9921,9921,7601,31.8,1347775,135,1,11428,9/3/11
33009021370000,3410,17503,23,1,1000,62,16,16,1050,0.5,0,0,1,3394,9/2/11
33061015690000,21902,19903,45488,4,1910496,176,10806,10806,8192,0,39933320,3695,1,11096,9/2/11
33025012350000,19811,20083,53946,5,2265732,248,9126,9126,9057,43.2,1148216,125,1,10685,9/2/11
33025010320000,15150,18637,18673,5,784266,212,3690,3690,10100,33.8,751036,203,1,11460,9/2/11
33061016260000,14737,20154,26225,5,1101450,248,4432,4432,8722,33.1,1804385,407,1,10305,9/2/11
33023006050000,14676,18900,33775,5,1418550,250,5669,5669,9077,49,1503060,265,1,9007,9/2/11
33025010890000,22443,18976,45488,4,1910496,175,10913,10913,8192,0,3993320,365,1,11530,9/2/11
33053034630000,20330,20381,0,0,0,0,278,9467,0,0,0,0,34,10863,9/1/11
33055001450000,20000,20289,39025,3,1639050,165,9897,9897,8917,35.9,3580513,361,1,10103,9/1/11
33105021420000,20940,20475,0,0,0,0,9502,9502,7180,31,2564440,269,1,11438,9/1/11
33061017340000,18950,20742,36458,4,1531236,178,8569,8569,6565,23.3,2691578,314,1,10381,9/1/11
33013015440000,11985,20268,19108,4,802536,193,4147,4147,4888,24.4,1696800,409,1,7838,8/31/11
33025010110000,20784,18517,44945,8,1887690,367,5130,5130,8427,36.8,2063250,402,1,15654,8/31/11
33089006070000,20410,19819,30198,3,1268316,134,9417,9417,8813,0,1904080,202,1,10993,8/31/11
33089002440000,5822,8132,800,3,33600,127,264,264,0,0,0,0,1,5558,8/31/11
33105021640000,20600,20594,32137,3,1349754,138,9757,9757,8511,0,1569600,160,1,10843,8/31/11
33025010320000,21170,18637,9822,5,412524,243,1691,1691,8390,26.7,436520,258,1,19479,8/31/11
33061016530000,19985,20267,93081,9,3909402,412,9486,9486,7902,31.2,3980084,419,1,10499,8/30/11
33053034880000,20920,20460,35487,3,1490454,156,9505,9505,8541,31.9,2153342,226,1,11415,8/30/11
33105013940000,5180,12917,92,0,3864,9,390,390,1773,0,0,0,1,4790,8/30/11
33061016850000,19900,20437,26463,2,1111446,117,9431,9431,7942,0,1121556,118,1,10469,8/30/11
33053034010000,20843,20132,72337,7,3038154,311,406,9756,9270,72,2910292,298,24,11087,8/30/11
33053035920000,20439,20783,18807,2,789935,88,8937,8937,8949,40.4,2328060,260,1,11502,8/30/11
33053035260000,20550,20588,89173,9,3745266,398,9394,9394,9471,38.7,3857420,410,1,11156,8/30/11
33053035580000,17722,20687,8753,1,367626,58,6266,6266,7103,34,518150,82,1,11456,8/29/11
33105021960000,20715,20787,81096,8,3406032,337,10099,10099,8772,0,4582359,453,1,10616,8/29/11
33023006750000,18405,20216,49902,4,2095884,207,10105,10105,8665,52.9,2019452,199,1,8300,8/29/11
33025008450000,20080,17713,22893,2,961506,111,8599,8599,7882,33.3,2461170,286,1,11481,8/29/11
33025012900000,21150,20357,55037,5,2311554,241,9558,9558,7900,31.6,1723242,180,1,11592,8/28/11
33053036300000,20772,20947,53074,5,2229108,227,9807,9807,7129,31.5,2910568,296,1,10965,8/28/11
33013015380000,12477,20110,19872,5,834624,216,3851,3851,6302,26,1686920,438,1,8626,8/28/11
33025013460000,20213,20615,40734,4,1710828,191,445,8919,8399,40.1,2306250,258,20,11294,8/28/11
33013015190000,18461,19480,62598,7,2629116,299,8775,8775,8557,39.7,2864740,326,1,9686,8/27/11
33053034330000,20680,20314,77972,8,3274824,354,9234,9234,8395,0,4509892,488,1,11446,8/27/11
33053034640000,20796,20382,69119,7,2902998,300,9648,9648,8846,38.2,2892876,299,1,11148,8/27/11
33061016780000,19985,20415,26919,2,1130598,115,9759,9759,8852,0,1636560,167,1,10226,8/27/11
33023006730000,18350,20179,51852,5,2177784,215,10091,10091,7876,55,2125600,210,1,8259,8/27/11
